somministrazioni,regione,siglaCategoria,identificativo,categoria
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090625_COVID19 - Ospedale Amiata Castel del Piano_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090625_COVID19 - Ospedale Amiata Castel del Piano_60-69,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090625_COVID19 - Ospedale Amiata Castel del Piano_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090625_COVID19 - Ospedale Amiata Castel del Piano_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090625_COVID19 - Ospedale Amiata Castel del Piano_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090626_COVID19 - Ospedale di Grosseto_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090626_COVID19 - Ospedale di Grosseto_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090626_COVID19 - Ospedale di Grosseto_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090626_COVID19 - Ospedale di Grosseto_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_20-29,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_30-39,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_40-49,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_50-59,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_60-69,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_20-29,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_60-69,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090639_COVID19 - Ospedale di Nottola Montepulciano_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090639_COVID19 - Ospedale di Nottola Montepulciano_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090639_COVID19 - Ospedale di Nottola Montepulciano_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090639_COVID19 - Ospedale di Nottola Montepulciano_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090640_Covid 19 - Ospedale Unico Versilia_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090640_Covid 19 - Ospedale Unico Versilia_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090640_Covid 19 - Ospedale Unico Versilia_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090640_Covid 19 - Ospedale Unico Versilia_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_20-29,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_40-49,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090901_COVID19 - AOU Pisana_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090901_COVID19 - AOU Pisana_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090901_COVID19 - AOU Pisana_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090901_COVID19 - AOU Pisana_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090902_COVID19 - AOU Senese_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090902_COVID19 - AOU Senese_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090902_COVID19 - AOU Senese_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090902_COVID19 - AOU Senese_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090903_COVID19 - AOU Careggi_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090903_COVID19 - AOU Careggi_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090903_COVID19 - AOU Careggi_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090903_COVID19 - AOU Careggi_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090904_COVID19 - Ospedale AOU Meyer_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090904_COVID19 - Ospedale AOU Meyer_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090904_COVID19 - Ospedale AOU Meyer_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_090904_COVID19 - Ospedale AOU Meyer_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_11012E_COVID19 - Ospedale San Giuseppe_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_11012E_COVID19 - Ospedale San Giuseppe_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_11012E_COVID19 - Ospedale San Giuseppe_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_11012E_COVID19 - Ospedale San Giuseppe_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_11151A_Covid 19 - Ospedale S.Antonio Abate di Pontremoli_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_11151A_Covid 19 - Ospedale S.Antonio Abate di Pontremoli_20-29,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_11151A_Covid 19 - Ospedale S.Antonio Abate di Pontremoli_30-39,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_11151A_Covid 19 - Ospedale S.Antonio Abate di Pontremoli_40-49,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_11151A_Covid 19 - Ospedale S.Antonio Abate di Pontremoli_50-59,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_11151A_Covid 19 - Ospedale S.Antonio Abate di Pontremoli_60-69,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_11151A_Covid 19 - Ospedale S.Antonio Abate di Pontremoli_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_11151A_Covid 19 - Ospedale S.Antonio Abate di Pontremoli_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_11151A_Covid 19 - Ospedale S.Antonio Abate di Pontremoli_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_13021A_COVID19 - Ospedale S.Giovanni di Dio_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_13021A_COVID19 - Ospedale S.Giovanni di Dio_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_16121A_Covid 19 - Ospedale Civile di Cecina_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_16121A_Covid 19 - Ospedale Civile di Cecina_20-29,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_16121A_Covid 19 - Ospedale Civile di Cecina_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_16121A_Covid 19 - Ospedale Civile di Cecina_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_16121A_Covid 19 - Ospedale Civile di Cecina_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_22391A_PRESIDIO AVENZA_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_22391A_PRESIDIO AVENZA_40-49,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_22391A_PRESIDIO AVENZA_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_22391A_PRESIDIO AVENZA_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_22391A_PRESIDIO AVENZA_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_30511A_Ambulatorio MMG Casa della Salute Castiglion Fiorentino_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_30511A_Ambulatorio MMG Casa della Salute Castiglion Fiorentino_20-29,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_30511A_Ambulatorio MMG Casa della Salute Castiglion Fiorentino_30-39,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_30511A_Ambulatorio MMG Casa della Salute Castiglion Fiorentino_40-49,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_30511A_Ambulatorio MMG Casa della Salute Castiglion Fiorentino_50-59,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_30511A_Ambulatorio MMG Casa della Salute Castiglion Fiorentino_60-69,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_30511A_Ambulatorio MMG Casa della Salute Castiglion Fiorentino_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_30511A_Ambulatorio MMG Casa della Salute Castiglion Fiorentino_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_33111A_Ambulatorio MMG Casa della Salute Cortona Camucia_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_33111A_Ambulatorio MMG Casa della Salute Cortona Camucia_40-49,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_33111A_Ambulatorio MMG Casa della Salute Cortona Camucia_60-69,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_33111A_Ambulatorio MMG Casa della Salute Cortona Camucia_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_33111A_Ambulatorio MMG Casa della Salute Cortona Camucia_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_33111A_Ambulatorio MMG Casa della Salute Cortona Camucia_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_40911A_COVID19 - Dip. Prevenzione Ruffolo Siena_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_40911A_COVID19 - Dip. Prevenzione Ruffolo Siena_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_40911A_COVID19 - Dip. Prevenzione Ruffolo Siena_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,01/01/2021_PF/BT_TOS_40911A_COVID19 - Dip. Prevenzione Ruffolo Siena_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_03002D_Covid 19 - Ospedale S.Francesco di Barga_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_03002D_Covid 19 - Ospedale S.Francesco di Barga_20-29,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_03002D_Covid 19 - Ospedale S.Francesco di Barga_50-59,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_03002D_Covid 19 - Ospedale S.Francesco di Barga_60-69,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_03002D_Covid 19 - Ospedale S.Francesco di Barga_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_03002D_Covid 19 - Ospedale S.Francesco di Barga_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_03002D_Covid 19 - Ospedale S.Francesco di Barga_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090601_Covid 19 - Ospedale S.Antonio Abate di Fivizzano_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090601_Covid 19 - Ospedale S.Antonio Abate di Fivizzano_20-29,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090601_Covid 19 - Ospedale S.Antonio Abate di Fivizzano_30-39,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090601_Covid 19 - Ospedale S.Antonio Abate di Fivizzano_40-49,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090601_Covid 19 - Ospedale S.Antonio Abate di Fivizzano_50-59,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090601_Covid 19 - Ospedale S.Antonio Abate di Fivizzano_60-69,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090601_Covid 19 - Ospedale S.Antonio Abate di Fivizzano_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090601_Covid 19 - Ospedale S.Antonio Abate di Fivizzano_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090601_Covid 19 - Ospedale S.Antonio Abate di Fivizzano_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090602_Covid 19 - Nuovo Ospedale Apuane_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090602_Covid 19 - Nuovo Ospedale Apuane_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090602_Covid 19 - Nuovo Ospedale Apuane_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090602_Covid 19 - Nuovo Ospedale Apuane_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090606_COVID19 - Ospedale San Iacopo_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090606_COVID19 - Ospedale San Iacopo_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090606_COVID19 - Ospedale San Iacopo_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090608_COVID19 - Ospedale Santo Stefano_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090608_COVID19 - Ospedale Santo Stefano_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090608_COVID19 - Ospedale Santo Stefano_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090608_COVID19 - Ospedale Santo Stefano_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090610_Covid 19 - Ospedale F.Lotti di Pontedera_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090610_Covid 19 - Ospedale F.Lotti di Pontedera_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090610_Covid 19 - Ospedale F.Lotti di Pontedera_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090610_Covid 19 - Ospedale F.Lotti di Pontedera_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090618_COVID19 - Ospedale del Bibbiena_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090618_COVID19 - Ospedale del Bibbiena_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090618_COVID19 - Ospedale del Bibbiena_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090618_COVID19 - Ospedale del Bibbiena_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090624_COVID19 - Ospedale di Orbetello_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090624_COVID19 - Ospedale di Orbetello_60-69,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090624_COVID19 - Ospedale di Orbetello_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090624_COVID19 - Ospedale di Orbetello_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090625_COVID19 - Ospedale Amiata Castel del Piano_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090625_COVID19 - Ospedale Amiata Castel del Piano_70-79,1 - Operatori Sanitari e Sociosanitari
